RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_PR_1,RET_F1_1,RET_AP_1
1.0,1,1.0,1.0,0.017956492703252794,0.03146624147592651,1.0,7.166666666666667,215,30,0.1386138613861386,0.049999999999999996,0.099009900990099,0.1386138613861386,0.797048032283783,0.8667773604393005,0.8304515480995178,0.8148823976516724,0.8591424822807312,0.8364273309707642,0.9717443287372589,0.9704926908016205,0.9711157083511353,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.040899418935901745,0.05474935014885897,1.0,4.96,124,25,0.2,0.10144927536231883,0.15714285714285714,0.15714285714285714,0.8545117378234863,0.9098720550537109,0.8813233971595764,0.8449863195419312,0.8974609375,0.8704334497451782,0.875121533870697,0.9172926545143127,0.8956833779811859,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.0056179775280898875,1.0,44.5,89,2,0.025974025974025976,0.0,0.025974025974025976,0.025974025974025976,0.7906402349472046,0.9395333528518677,0.8586801886558533,0.7967230081558228,0.9199259281158447,0.8539033532142639,0.8894861340522766,0.931998997926712,0.910220593214035,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.019067796610169493,1.0,7.375,118,16,0.15873015873015875,0.0,0.09523809523809523,0.09523809523809523,0.8164616823196411,0.8786823749542236,0.8464301228523254,0.8242560029029846,0.8813513517379761,0.8518480062484741,0.8595882058143616,0.9233346581459045,0.89031982421875,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.01857538031248447,0.028678558384865677,1.0,13.11111111111111,236,18,0.11926605504587157,0.05555555555555556,0.11009174311926605,0.10091743119266054,0.794946551322937,0.9052703380584717,0.8465290665626526,0.7933449745178223,0.8898879289627075,0.838847815990448,0.8525566756725311,0.9070848226547241,0.8789737522602081,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.006666666666666667,1.0,37.5,75,2,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.8008760213851929,0.933618426322937,0.8621677756309509,0.7958294153213501,0.9222692251205444,0.8543967604637146,0.925698310136795,0.9053716361522675,0.9153181612491608,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.08928571428571429,1.0,1.2727272727272727,14,11,0.380952380952381,0.10526315789473685,0.28571428571428575,0.28571428571428575,0.871425211429596,0.9172309637069702,0.8937414884567261,0.8284838795661926,0.9020665884017944,0.863710880279541,0.9301304221153259,0.8521029353141785,0.8894085884094238,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.010416666666666666,1.0,16.0,96,6,0.06521739130434784,0.0,0.06521739130434784,0.06521739130434784,0.7806453704833984,0.8527092933654785,0.8150875568389893,0.7702479362487793,0.8464498519897461,0.8065530061721802,0.922720193862915,0.9431585669517517,0.9328115880489349,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.0,0.04178606542585298,1.0,4.6,138,30,0.174496644295302,0.06802721088435375,0.1476510067114094,0.174496644295302,0.8366836309432983,0.9049077033996582,0.869459331035614,0.8633534908294678,0.9145806431770325,0.8882290720939636,0.9168205857276917,0.935393899679184,0.9259505867958069,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.19294526466458567,0.19818334806866916,1.0,2.9210526315789473,111,38,0.4251968503937008,0.288,0.28346456692913385,0.28346456692913385,0.8522211909294128,0.9093315601348877,0.8798505663871765,0.8413735628128052,0.9043838381767273,0.8717415928840637,0.9697200953960419,0.9527166187763214,0.9610351026058197,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.16591560184471665,0.17042274125371723,1.0,3.740740740740741,101,27,0.3508771929824561,0.30357142857142855,0.2982456140350877,0.2982456140350877,0.8424429297447205,0.9123151302337646,0.8759878873825073,0.8516718149185181,0.923662006855011,0.8862072825431824,0.8760216534137726,0.898354709148407,0.8869970738887787,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.010638297872340425,1.0,23.5,47,2,0.04545454545454545,0.0,0.04545454545454545,0.04545454545454545,0.8081847429275513,0.9405958652496338,0.8693774938583374,0.8055571913719177,0.9245050549507141,0.8609420657157898,0.9037982225418091,0.8522775769233704,0.8772765100002289,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.007142857142857143,1.0,35.0,35,1,0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,0.7691588997840881,0.8555099964141846,0.8100396990776062,0.7711772918701172,0.8190484642982483,0.7943923473358154,0.8929458260536194,0.9233649373054504,0.9077587425708771,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.1288914893218205,0.12909199589097117,1.0,7.2105263157894735,137,19,0.2608695652173913,0.25,0.2608695652173913,0.2608695652173913,0.8177862763404846,0.9407639503479004,0.8749751448631287,0.7919251918792725,0.8514369130134583,0.8206034898757935,0.8290762901306152,0.913837343454361,0.8693885207176208,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.12116016866960853,0.13119481086042453,1.0,3.9523809523809526,83,21,0.3541666666666667,0.2553191489361702,0.31249999999999994,0.31249999999999994,0.8440027832984924,0.9310591220855713,0.8853961825370789,0.828709065914154,0.8724857568740845,0.850034236907959,0.89987912774086,0.8757904469966888,0.8876669704914093,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.00863288299273277,1.0,20.3,203,10,0.058823529411764705,0.0297029702970297,0.04901960784313725,0.04901960784313725,0.8059066534042358,0.8698619604110718,0.8366638422012329,0.8233233690261841,0.8799983263015747,0.8507179617881775,0.9244252145290375,0.9167065620422363,0.9205488860607147,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.08273457223561959,0.09586643612293029,1.0,4.444444444444445,160,36,0.3118279569892473,0.20652173913043478,0.25806451612903225,0.24731182795698922,0.8512173891067505,0.9232755303382874,0.885783314704895,0.8496812582015991,0.8856722116470337,0.8673035502433777,0.9548324942588806,0.9713462591171265,0.9629397988319397,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.038798049340218015,1.0,4.666666666666667,84,18,0.2,0.07692307692307693,0.125,0.1,0.8001502752304077,0.876980721950531,0.8368057012557983,0.7989636063575745,0.8681551218032837,0.8321234583854675,0.8948261439800262,0.9094004333019257,0.9020461440086365,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.003472222222222222,1.0,48.0,144,3,0.015267175572519083,0.0,0.015267175572519083,0.015267175572519083,0.7834436893463135,0.900822639465332,0.8380429744720459,0.7730162739753723,0.8938747644424438,0.8290640115737915,0.9097534716129303,0.9096686542034149,0.9096165597438812,0.0,0.0,0.0,0.0
