RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_PR_1,RET_F1_1,RET_AP_1
0.0,0,0.0,0.0,0.09615094003919297,0.119508547008547,1.0,2.1538461538461537,28,13,0.43243243243243246,0.28571428571428575,0.43243243243243246,0.43243243243243246,0.8651025891304016,0.9333192110061646,0.8979170918464661,0.8052799701690674,0.8796309232711792,0.840815007686615,0.8789517879486084,0.8932188749313354,0.885908305644989,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.10652474226252179,0.13322522135467074,1.0,2.0392156862745097,104,51,0.39705882352941174,0.19402985074626866,0.2352941176470588,0.27941176470588236,0.8482760190963745,0.9109458923339844,0.8784946799278259,0.8574097156524658,0.9311152696609497,0.8927438259124756,0.9221669137477875,0.8878033757209778,0.904522031545639,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.07613594568066227,0.09903848222905563,1.0,1.6923076923076923,132,78,0.2923976608187135,0.09467455621301775,0.22222222222222224,0.17543859649122806,0.8350972533226013,0.838882565498352,0.8369856476783752,0.8416056036949158,0.8583493232727051,0.8498950004577637,0.9088926017284393,0.89045250415802,0.8995751738548279,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.01520979020979021,1.0,9.428571428571429,66,7,0.05714285714285714,0.029411764705882353,0.05714285714285714,0.05714285714285714,0.7987023591995239,0.8551244735717773,0.8259509801864624,0.7986350059509277,0.856694757938385,0.8266466856002808,0.9310943484306335,0.9296621382236481,0.9303770363330841,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0773941200271991,0.08708753544341231,1.0,3.9411764705882355,67,17,0.32,0.19178082191780824,0.26666666666666666,0.26666666666666666,0.824556827545166,0.9046772718429565,0.8627609014511108,0.8452097177505493,0.8805191516876221,0.8625032305717468,0.8801703453063965,0.8798985481262207,0.8800324499607086,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.1632151471858799,0.17823367833916356,1.0,3.24,81,25,0.4222222222222222,0.3409090909090909,0.35555555555555557,0.3111111111111111,0.8726005554199219,0.9246459007263184,0.8978696465492249,0.852425217628479,0.9053130745887756,0.8780734539031982,0.9509347677230835,0.9937825202941895,0.9718866348266602,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.15806159420289856,1.0,1.3333333333333333,24,18,0.4571428571428572,0.12121212121212122,0.4571428571428572,0.4571428571428572,0.8725895881652832,0.9238389134407043,0.897483229637146,0.8309900760650635,0.9024390578269958,0.865242063999176,0.9780057370662689,0.9575350284576416,0.9676418006420135,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.11761587916801353,0.12688941620738925,1.0,3.130434782608696,72,23,0.28571428571428575,0.1951219512195122,0.28571428571428575,0.28571428571428575,0.8310093879699707,0.9151958227157593,0.8710732460021973,0.7953625917434692,0.828771710395813,0.811723530292511,0.9642945826053619,0.9875158071517944,0.9757659435272217,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.023694927804516847,1.0,3.8947368421052633,74,19,0.12658227848101267,0.025974025974025976,0.10126582278481013,0.10126582278481013,0.7963324785232544,0.8240046501159668,0.809932291507721,0.7717379927635193,0.7974216938018799,0.7843695878982544,0.8860551416873932,0.9312503933906555,0.9075668156147003,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.30668214802092514,0.31372180309797215,1.0,2.3,69,30,0.6,0.5454545454545455,0.4666666666666667,0.4666666666666667,0.8984852433204651,0.9563471674919128,0.9265137314796448,0.8452103137969971,0.8699280023574829,0.8573910593986511,0.9588976502418518,0.958590567111969,0.9587440490722656,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.16646694591650638,0.17043144477355002,1.0,4.071428571428571,57,14,0.4210526315789473,0.3636363636363636,0.4210526315789473,0.4210526315789473,0.8408768773078918,0.955155611038208,0.8943806290626526,0.842339277267456,0.9295542240142822,0.8838003277778625,0.9900036752223969,0.9930253028869629,0.9915098249912262,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.07423757351921735,0.08589253155779919,1.0,4.735294117647059,161,34,0.27745664739884396,0.1286549707602339,0.18497109826589597,0.17341040462427745,0.8487961888313293,0.8974780440330505,0.8724585771560669,0.8248802423477173,0.8897743225097656,0.8560992479324341,0.9117801785469055,0.9164042770862579,0.9140800535678864,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.01282051282051282,1.0,8.666666666666666,78,9,0.05333333333333333,0.0,0.05333333333333333,0.05333333333333333,0.7896485328674316,0.84134441614151,0.8146771788597107,0.7806276082992554,0.7851284742355347,0.7828716039657593,0.9250169396400452,0.920596182346344,0.9228009879589081,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.08121288375138343,0.08431346385896428,1.0,7.833333333333333,188,24,0.22598870056497175,0.17142857142857146,0.20338983050847456,0.20338983050847456,0.8372173309326172,0.9076725840568542,0.8710225224494934,0.8227037191390991,0.9074748754501343,0.8630125522613525,0.8600520491600037,0.9263387620449066,0.8919625878334045,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.01179245283018868,1.0,8.833333333333334,106,12,0.09803921568627451,0.0,0.058823529411764705,0.0784313725490196,0.7893815040588379,0.8644949197769165,0.8252325654029846,0.778235673904419,0.888252854347229,0.8296127319335938,0.9597109854221344,0.8966912925243378,0.9271314740180969,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.06721372264490102,0.06890411698093805,1.0,10.653846153846153,277,26,0.18181818181818182,0.14652014652014653,0.17454545454545453,0.18181818181818182,0.8239758014678955,0.9320160150527954,0.8746722340583801,0.8199236392974854,0.8779501914978027,0.8479453325271606,0.9412270784378052,0.9381831288337708,0.9396947622299194,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.07498804358507438,0.08939121931630256,1.0,3.0,54,18,0.26865671641791045,0.12307692307692307,0.23880597014925373,0.23880597014925373,0.8405719995498657,0.8924696445465088,0.8657437562942505,0.8566556572914124,0.8991172313690186,0.8773730397224426,0.9459777176380157,0.8779892325401306,0.9107111990451813,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.06951256936941336,0.078038978784864,1.0,6.242424242424242,206,33,0.2660550458715596,0.1574074074074074,0.22935779816513763,0.22935779816513763,0.8205997943878174,0.916189968585968,0.865764319896698,0.8242602348327637,0.8504323959350586,0.8371418118476868,0.9600290954113007,0.9651285111904144,0.9625366926193237,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.021505470784611888,1.0,9.878787878787879,326,33,0.09375,0.037735849056603765,0.08125,0.0875,0.8094543218612671,0.8526310920715332,0.8304818868637085,0.7836483716964722,0.8550525903701782,0.8177947998046875,0.9062052369117737,0.8940296173095703,0.9000307023525238,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.11956454453730933,0.11978996810533808,1.0,7.038461538461538,183,26,0.2222222222222222,0.2032085561497326,0.2222222222222222,0.2222222222222222,0.846863865852356,0.9410017728805542,0.8914544582366943,0.8047989010810852,0.8761373162269592,0.8389543294906616,0.9541504085063934,0.9574927687644958,0.955815464258194,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.17398533943413938,0.18048407997038135,1.0,2.303030303030303,76,33,0.37254901960784315,0.27999999999999997,0.33333333333333326,0.33333333333333326,0.836441159248352,0.8862752914428711,0.8606374859809875,0.8038473725318909,0.8738041520118713,0.8373671770095825,0.8539691269397736,0.8715808093547821,0.8626772165298462,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.004573170731707317,1.0,16.4,164,10,0.025974025974025972,0.0,0.025974025974025972,0.025974025974025972,0.7897865772247314,0.851719856262207,0.819584846496582,0.8162021636962891,0.8832169771194458,0.8483882546424866,0.9019234478473663,0.8825838267803192,0.8921445310115814,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.017326283605353376,1.0,16.25,260,16,0.09836065573770492,0.01652892561983471,0.0737704918032787,0.0901639344262295,0.7816838026046753,0.8738057017326355,0.8251816630363464,0.7986149787902832,0.8896636962890625,0.8416842222213745,0.8698435425758362,0.9106106758117676,0.8896416425704956,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.02450793428369547,0.028621830300966277,1.0,19.4,97,5,0.08333333333333333,0.06382978723404255,0.08333333333333333,0.08333333333333333,0.8068209886550903,0.9218111038208008,0.8604914546012878,0.7937011122703552,0.9000999331474304,0.8435587286949158,0.9283332228660583,0.9321031272411346,0.930212140083313,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.018759780998870185,1.0,12.466666666666667,187,15,0.08284023668639054,0.04790419161676646,0.07100591715976332,0.08284023668639054,0.7935143709182739,0.8834858536720276,0.836086630821228,0.8140623569488525,0.865900456905365,0.8391816020011902,0.9288865327835083,0.9428616166114807,0.93573859333992,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.009259259259259259,1.0,27.0,81,3,0.05333333333333332,0.0273972602739726,0.05333333333333332,0.05333333333333332,0.788690984249115,0.8979623317718506,0.8397870063781738,0.7812186479568481,0.8709237575531006,0.8236358761787415,0.9102787673473358,0.9055618941783905,0.9079133570194244,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.02146711202466598,1.0,9.333333333333334,140,15,0.09022556390977443,0.015267175572519083,0.07518796992481203,0.07518796992481203,0.8142591118812561,0.8824326395988464,0.8469762206077576,0.8162134885787964,0.9025094509124756,0.8571950197219849,0.9121238887310028,0.8847582340240479,0.8982075750827789,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.02010939510939511,1.0,8.0,112,14,0.16513761467889906,0.037383177570093455,0.12844036697247707,0.12844036697247707,0.8090481162071228,0.8899122476577759,0.8475558161735535,0.8283488750457764,0.8952962160110474,0.8605223894119263,0.9299187362194061,0.9312317073345184,0.9303054213523865,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.06006950321365508,0.06197468813301939,1.0,8.791666666666666,211,24,0.15668202764976957,0.10232558139534884,0.14746543778801843,0.14746543778801843,0.8172872066497803,0.9243142008781433,0.8675121068954468,0.8214493989944458,0.8912734389305115,0.8549381494522095,0.8861277997493744,0.8629978001117706,0.8743464648723602,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.002369668246445498,1.0,105.5,211,2,0.010695187165775402,0.0,0.010695187165775402,0.010695187165775402,0.7659874558448792,0.9293880462646484,0.8398134708404541,0.7842611074447632,0.9216611981391907,0.8474277853965759,0.9345334470272064,0.9536350965499878,0.9439639151096344,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.4724125566396675,0.4750968652157673,1.0,1.4545454545454546,64,44,0.6666666666666667,0.5773195876288659,0.6262626262626262,0.6262626262626262,0.9209549427032471,0.9429264068603516,0.9318111538887024,0.8667528629302979,0.8772157430648804,0.8719528913497925,0.8969303071498871,0.9440791010856628,0.9195343554019928,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.04172374352735499,0.04620970562090071,1.0,10.095238095238095,212,21,0.15533980582524273,0.08823529411764706,0.13592233009708737,0.13592233009708737,0.8131730556488037,0.8967240452766418,0.8529072999954224,0.8364186882972717,0.9147077798843384,0.8738130927085876,0.9338560402393341,0.9353176653385162,0.9345402717590332,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.013687253937007874,1.0,11.636363636363637,128,11,0.10256410256410257,0.017391304347826087,0.10256410256410257,0.10256410256410257,0.804799497127533,0.8803321719169617,0.8408730626106262,0.815510630607605,0.8849626183509827,0.848818302154541,0.8907367885112762,0.8497129678726196,0.8696897625923157,0.0,0.0,0.0,0.0
